Store,Date,Year,product_category,product_type,period,amount
4,2018-03-05T00:00:00Z,2018,42-442,XXRP,Q2,8862.27
4,2018-03-05T00:00:00Z,2018,42-442,XXRP,Q3,9653.87
4,2018-03-05T00:00:00Z,2018,42-442,XXRP,Q4,9571.95
35,2018-03-06T00:00:00Z,2018,14-3514,XYYF,Q1,42892.73
35,2018-03-06T00:00:00Z,2018,14-3514,XYYF,Q2,42431.08
35,2018-03-06T00:00:00Z,2018,14-3514,XYYF,Q3,47211.61
35,2018-03-06T00:00:00Z,2018,14-3514,XYYF,Q4,32728.78
35,2018-03-07T00:00:00Z,2018,10-3510,XYYF,Q1,15052.46
35,2018-03-07T00:00:00Z,2018,10-3510,XYYF,Q2,14563.58
35,2018-03-07T00:00:00Z,2018,10-3510,XYYF,Q3,16496
35,2018-03-07T00:00:00Z,2018,10-3510,XYYF,Q4,17552.93
8,2018-03-08T00:00:00Z,2018,37-837,XXRP,Q1,3860.38
8,2018-03-08T00:00:00Z,2018,37-837,XXRP,Q2,2335.17
8,2018-03-08T00:00:00Z,2018,37-837,XXRP,Q3,3325.98
8,2018-03-08T00:00:00Z,2018,37-837,XXRP,Q4,2380.51
32,2018-03-08T00:00:00Z,2018,46-3246,XXRP,Q1,22957.5
32,2018-03-08T00:00:00Z,2018,46-3246,XXRP,Q2,22231.46
32,2018-03-08T00:00:00Z,2018,46-3246,XXRP,Q3,22083.07
32,2018-03-08T00:00:00Z,2018,46-3246,XXRP,Q4,23015.29
32,2018-03-11T00:00:00Z,2018,24-3224,XYYF,Q1,3094.47
32,2018-03-11T00:00:00Z,2018,24-3224,XYYF,Q2,3294.16
32,2018-03-11T00:00:00Z,2018,24-3224,XYYF,Q3,2779.66
32,2018-03-11T00:00:00Z,2018,24-3224,XYYF,Q4,2761.22
17,2018-03-13T00:00:00Z,2018,49-1749,XXRP,Q1,0
17,2018-03-13T00:00:00Z,2018,49-1749,XXRP,Q2,0
17,2018-03-13T00:00:00Z,2018,49-1749,XXRP,Q3,0
17,2018-03-13T00:00:00Z,2018,49-1749,XXRP,Q4,0
27,2018-03-13T00:00:00Z,2018,29-2729,XXRP,Q1,6935.21
27,2018-03-13T00:00:00Z,2018,29-2729,XXRP,Q2,8057.46
27,2018-03-13T00:00:00Z,2018,29-2729,XXRP,Q3,9061.15
27,2018-03-13T00:00:00Z,2018,29-2729,XXRP,Q4,4350.33
11,2018-03-14T00:00:00Z,2018,1-111,XYYF,Q1,19611.13
11,2018-03-14T00:00:00Z,2018,1-111,XYYF,Q2,39996.04
11,2018-03-14T00:00:00Z,2018,1-111,XYYF,Q3,25294.18
11,2018-03-14T00:00:00Z,2018,1-111,XYYF,Q4,14342.11
18,2018-03-14T00:00:00Z,2018,5-185,XYYF,Q1,34116.49
18,2018-03-14T00:00:00Z,2018,5-185,XYYF,Q2,30452.17
18,2018-03-14T00:00:00Z,2018,5-185,XYYF,Q3,26520.39
18,2018-03-14T00:00:00Z,2018,5-185,XYYF,Q4,19970.44
22,2018-03-14T00:00:00Z,2018,13-2213,XYYF,Q1,37684.16
22,2018-03-14T00:00:00Z,2018,13-2213,XYYF,Q2,32519.99
22,2018-03-14T00:00:00Z,2018,13-2213,XYYF,Q3,34631.53
22,2018-03-14T00:00:00Z,2018,13-2213,XYYF,Q4,34124.78
19,2018-03-15T00:00:00Z,2018,31-1931,XXRP,Q1,3146.96
19,2018-03-15T00:00:00Z,2018,31-1931,XXRP,Q2,3276.64
19,2018-03-15T00:00:00Z,2018,31-1931,XXRP,Q3,2951.4
19,2018-03-15T00:00:00Z,2018,31-1931,XXRP,Q4,3107.33
26,2018-03-15T00:00:00Z,2018,31-2631,XXRP,Q1,1888
26,2018-03-15T00:00:00Z,2018,31-2631,XXRP,Q2,1523.67
26,2018-03-15T00:00:00Z,2018,31-2631,XXRP,Q3,1919
26,2018-03-15T00:00:00Z,2018,31-2631,XXRP,Q4,1321
39,2018-03-15T00:00:00Z,2018,28-3928,XXRP,Q1,828.8
39,2018-03-15T00:00:00Z,2018,28-3928,XXRP,Q2,759.82
39,2018-03-15T00:00:00Z,2018,28-3928,XXRP,Q3,802
39,2018-03-15T00:00:00Z,2018,28-3928,XXRP,Q4,634.04
4,2018-03-16T00:00:00Z,2018,16-416,XYYF,Q1,7437.73
4,2018-03-16T00:00:00Z,2018,16-416,XYYF,Q2,8880.79
4,2018-03-16T00:00:00Z,2018,16-416,XYYF,Q3,10692.7
4,2018-03-16T00:00:00Z,2018,16-416,XYYF,Q4,11943.48
14,2018-03-16T00:00:00Z,2018,9-149,XYYF,Q1,12532.12
14,2018-03-16T00:00:00Z,2018,9-149,XYYF,Q2,10420.32
14,2018-03-16T00:00:00Z,2018,9-149,XYYF,Q3,13862.97
14,2018-03-16T00:00:00Z,2018,9-149,XYYF,Q4,15264.96
37,2018-03-16T00:00:00Z,2018,20-3720,XYYF,Q1,0
37,2018-03-16T00:00:00Z,2018,20-3720,XYYF,Q2,0
37,2018-03-16T00:00:00Z,2018,20-3720,XYYF,Q3,0
37,2018-03-16T00:00:00Z,2018,20-3720,XYYF,Q4,0
25,2018-03-18T00:00:00Z,2018,20-2520,XYYF,Q1,3559.44
25,2018-03-18T00:00:00Z,2018,20-2520,XYYF,Q2,1945.42
25,2018-03-18T00:00:00Z,2018,20-2520,XYYF,Q3,3303.28
25,2018-03-18T00:00:00Z,2018,20-2520,XYYF,Q4,4280.41
37,2018-03-20T00:00:00Z,2018,13-3713,XYYF,Q1,16009.78
37,2018-03-20T00:00:00Z,2018,13-3713,XYYF,Q2,14694.56
37,2018-03-20T00:00:00Z,2018,13-3713,XYYF,Q3,16215.75
37,2018-03-20T00:00:00Z,2018,13-3713,XYYF,Q4,16313.72
8,2018-03-21T00:00:00Z,2018,38-838,XXRP,Q1,58048.83
8,2018-03-21T00:00:00Z,2018,38-838,XXRP,Q2,44418.55
8,2018-03-21T00:00:00Z,2018,38-838,XXRP,Q3,51576.41
8,2018-03-21T00:00:00Z,2018,38-838,XXRP,Q4,57234.68
9,2018-03-22T00:00:00Z,2018,9-99,XYYF,Q1,7245.32
9,2018-03-22T00:00:00Z,2018,9-99,XYYF,Q2,6556.94
9,2018-03-22T00:00:00Z,2018,9-99,XYYF,Q3,7301.19
9,2018-03-22T00:00:00Z,2018,9-99,XYYF,Q4,7814.18
34,2018-03-22T00:00:00Z,2018,7-347,XYYF,Q1,12513.47
34,2018-03-22T00:00:00Z,2018,7-347,XYYF,Q2,14283.55
34,2018-03-22T00:00:00Z,2018,7-347,XYYF,Q3,15293.59
34,2018-03-22T00:00:00Z,2018,7-347,XYYF,Q4,12911.98
11,2018-03-24T00:00:00Z,2018,6-116,XYYF,Q1,7220.76
11,2018-03-24T00:00:00Z,2018,6-116,XYYF,Q2,9447.1
11,2018-03-24T00:00:00Z,2018,6-116,XYYF,Q3,9910.78
11,2018-03-24T00:00:00Z,2018,6-116,XYYF,Q4,8728.8
14,2018-03-25T00:00:00Z,2018,44-1444,XXRP,Q1,5990.74
14,2018-03-25T00:00:00Z,2018,44-1444,XXRP,Q2,4412.29
14,2018-03-25T00:00:00Z,2018,44-1444,XXRP,Q3,6537.65
14,2018-03-25T00:00:00Z,2018,44-1444,XXRP,Q4,6089.7
21,2018-03-26T00:00:00Z,2018,35-2135,XXRP,Q1,2507
21,2018-03-26T00:00:00Z,2018,35-2135,XXRP,Q2,2448
21,2018-03-26T00:00:00Z,2018,35-2135,XXRP,Q3,2979
21,2018-03-26T00:00:00Z,2018,35-2135,XXRP,Q4,2058.32
9,2018-03-28T00:00:00Z,2018,38-938,XXRP,Q1,83916.56
9,2018-03-28T00:00:00Z,2018,38-938,XXRP,Q2,76652.26
9,2018-03-28T00:00:00Z,2018,38-938,XXRP,Q3,73690.21
9,2018-03-28T00:00:00Z,2018,38-938,XXRP,Q4,68142.15
39,2018-03-28T00:00:00Z,2018,2-392,XYYF,Q1,52359.34
39,2018-03-28T00:00:00Z,2018,2-392,XYYF,Q2,50874.07
39,2018-03-28T00:00:00Z,2018,2-392,XYYF,Q3,56270.81
39,2018-03-28T00:00:00Z,2018,2-392,XYYF,Q4,52825.12
33,2018-03-29T00:00:00Z,2018,4-334,XYYF,Q1,6510.88
33,2018-03-29T00:00:00Z,2018,4-334,XYYF,Q2,5975.66
33,2018-03-29T00:00:00Z,2018,4-334,XYYF,Q3,6095.41
33,2018-03-29T00:00:00Z,2018,4-334,XYYF,Q4,6391.06
3,2018-03-30T00:00:00Z,2018,5-35,XYYF,Q1,15051.48
3,2018-03-30T00:00:00Z,2018,5-35,XYYF,Q2,12981.72
3,2018-03-30T00:00:00Z,2018,5-35,XYYF,Q3,12577.82
3,2018-03-30T00:00:00Z,2018,5-35,XYYF,Q4,9913.15
7,2018-03-30T00:00:00Z,2018,41-741,XXRP,Q1,751.3
7,2018-03-30T00:00:00Z,2018,41-741,XXRP,Q2,1498.82
7,2018-03-30T00:00:00Z,2018,41-741,XXRP,Q3,1307.66
7,2018-03-30T00:00:00Z,2018,41-741,XXRP,Q4,1090.84
20,2018-03-31T00:00:00Z,2018,43-2093,XXRP,Q1,58244.87
20,2018-03-31T00:00:00Z,2018,43-2093,XXRP,Q2,46958.04
20,2018-03-31T00:00:00Z,2018,43-2093,XXRP,Q3,47898.26
20,2018-03-31T00:00:00Z,2018,43-2093,XXRP,Q4,40147.96
33,2018-03-31T00:00:00Z,2018,21-3321,XYYF,Q1,291.52
33,2018-03-31T00:00:00Z,2018,21-3321,XYYF,Q2,242.7
33,2018-03-31T00:00:00Z,2018,21-3321,XYYF,Q3,288.06
33,2018-03-31T00:00:00Z,2018,21-3321,XYYF,Q4,275.18
19,2018-04-02T00:00:00Z,2018,29-1929,XXRP,Q1,7034.26
19,2018-04-02T00:00:00Z,2018,29-1929,XXRP,Q2,7948.98
19,2018-04-02T00:00:00Z,2018,29-1929,XXRP,Q3,6686.25
19,2018-04-02T00:00:00Z,2018,29-1929,XXRP,Q4,5578.39
12,2018-04-03T00:00:00Z,2018,34-1234,XXRP,Q1,30976.05
12,2018-04-03T00:00:00Z,2018,34-1234,XXRP,Q2,29493.49
12,2018-04-03T00:00:00Z,2018,34-1234,XXRP,Q3,29161.44
12,2018-04-03T00:00:00Z,2018,34-1234,XXRP,Q4,25946.87
19,2018-04-05T00:00:00Z,2018,18-1918,XYYF,Q1,3953.7
19,2018-04-05T00:00:00Z,2018,18-1918,XYYF,Q2,11815.94
19,2018-04-05T00:00:00Z,2018,18-1918,XYYF,Q3,10249.13
19,2018-04-05T00:00:00Z,2018,18-1918,XYYF,Q4,724.41
27,2018-04-05T00:00:00Z,2018,39-2739,XXRP,Q1,0
27,2018-04-05T00:00:00Z,2018,39-2739,XXRP,Q2,0
27,2018-04-05T00:00:00Z,2018,39-2739,XXRP,Q3,0
27,2018-04-05T00:00:00Z,2018,39-2739,XXRP,Q4,0
33,2018-04-05T00:00:00Z,2018,2-332,XYYF,Q1,6791.89
33,2018-04-05T00:00:00Z,2018,2-332,XYYF,Q2,6814.01
33,2018-04-05T00:00:00Z,2018,2-332,XYYF,Q3,7030.42
33,2018-04-05T00:00:00Z,2018,2-332,XYYF,Q4,7550.55
10,2018-04-06T00:00:00Z,2018,12-1012,XYYF,Q1,10365.86
10,2018-04-06T00:00:00Z,2018,12-1012,XYYF,Q2,9375.25
10,2018-04-06T00:00:00Z,2018,12-1012,XYYF,Q3,11032.9
10,2018-04-06T00:00:00Z,2018,12-1012,XYYF,Q4,11058.9
12,2018-04-06T00:00:00Z,2018,11-1211,XYYF,Q1,16878.34
12,2018-04-06T00:00:00Z,2018,11-1211,XYYF,Q2,16909.89
12,2018-04-06T00:00:00Z,2018,11-1211,XYYF,Q3,16532.1
12,2018-04-06T00:00:00Z,2018,11-1211,XYYF,Q4,15734.75
15,2018-04-06T00:00:00Z,2018,5-155,XYYF,Q1,18851.63
15,2018-04-06T00:00:00Z,2018,5-155,XYYF,Q2,20604.5
15,2018-04-06T00:00:00Z,2018,5-155,XYYF,Q3,21255.71
15,2018-04-06T00:00:00Z,2018,5-155,XYYF,Q4,14561.29
6,2018-04-07T00:00:00Z,2018,9-69,XYYF,Q1,26716.19
6,2018-04-07T00:00:00Z,2018,9-69,XYYF,Q2,31084.95
6,2018-04-07T00:00:00Z,2018,9-69,XYYF,Q3,0
6,2018-04-07T00:00:00Z,2018,9-69,XYYF,Q4,30714.86
8,2018-04-08T00:00:00Z,2018,35-835,XXRP,Q1,2066
8,2018-04-08T00:00:00Z,2018,35-835,XXRP,Q2,1794
8,2018-04-08T00:00:00Z,2018,35-835,XXRP,Q3,2460
8,2018-04-08T00:00:00Z,2018,35-835,XXRP,Q4,1654
34,2018-04-08T00:00:00Z,2018,30-3430,XXRP,Q1,2209.38
34,2018-04-08T00:00:00Z,2018,30-3430,XXRP,Q2,2694.62
34,2018-04-08T00:00:00Z,2018,30-3430,XXRP,Q3,3246.5
34,2018-04-08T00:00:00Z,2018,30-3430,XXRP,Q4,2548
39,2018-04-08T00:00:00Z,2018,4-394,XYYF,Q1,38229.52
39,2018-04-08T00:00:00Z,2018,4-394,XYYF,Q2,35728.26
39,2018-04-08T00:00:00Z,2018,4-394,XYYF,Q3,35724.85
39,2018-04-08T00:00:00Z,2018,4-394,XYYF,Q4,36742.97
4,2018-04-09T00:00:00Z,2018,23-423,XYYF,Q1,43265.5
4,2018-04-09T00:00:00Z,2018,23-423,XYYF,Q2,46049.34
4,2018-04-09T00:00:00Z,2018,23-423,XYYF,Q3,41361.97
4,2018-04-09T00:00:00Z,2018,23-423,XYYF,Q4,37208.06
15,2018-04-09T00:00:00Z,2018,16-1516,XYYF,Q1,1698.71
15,2018-04-09T00:00:00Z,2018,16-1516,XYYF,Q2,2075.28
15,2018-04-09T00:00:00Z,2018,16-1516,XYYF,Q3,2675
15,2018-04-09T00:00:00Z,2018,16-1516,XYYF,Q4,3304.41
27,2018-04-09T00:00:00Z,2018,33-2733,XXRP,Q1,10478.37
27,2018-04-09T00:00:00Z,2018,33-2733,XXRP,Q2,9486.42
27,2018-04-09T00:00:00Z,2018,33-2733,XXRP,Q3,10011.62
27,2018-04-09T00:00:00Z,2018,33-2733,XXRP,Q4,7771.97
22,2018-04-11T00:00:00Z,2018,38-2238,XXRP,Q1,65423.3
22,2018-04-11T00:00:00Z,2018,38-2238,XXRP,Q2,67649.77
22,2018-04-11T00:00:00Z,2018,38-2238,XXRP,Q3,57065.04
22,2018-04-11T00:00:00Z,2018,38-2238,XXRP,Q4,56221.39
5,2018-04-13T00:00:00Z,2018,18-518,XYYF,Q1,1444
5,2018-04-13T00:00:00Z,2018,18-518,XYYF,Q2,5980.5
5,2018-04-13T00:00:00Z,2018,18-518,XYYF,Q3,3712.84
5,2018-04-13T00:00:00Z,2018,18-518,XYYF,Q4,182.79
12,2018-04-13T00:00:00Z,2018,22-1222,XYYF,Q1,15117.79
12,2018-04-13T00:00:00Z,2018,22-1222,XYYF,Q2,14083.8
12,2018-04-13T00:00:00Z,2018,22-1222,XYYF,Q3,14909.44
12,2018-04-13T00:00:00Z,2018,22-1222,XYYF,Q4,13558.87
19,2018-04-13T00:00:00Z,2018,27-1927,XXRP,Q1,3303.98
19,2018-04-13T00:00:00Z,2018,27-1927,XXRP,Q2,3227.3
19,2018-04-13T00:00:00Z,2018,27-1927,XXRP,Q3,2634.11
19,2018-04-13T00:00:00Z,2018,27-1927,XXRP,Q4,2625.73
28,2018-04-14T00:00:00Z,2018,10-2810,XYYF,Q1,22128.55
28,2018-04-14T00:00:00Z,2018,10-2810,XYYF,Q2,23795.39
28,2018-04-14T00:00:00Z,2018,10-2810,XYYF,Q3,24813.57
28,2018-04-14T00:00:00Z,2018,10-2810,XYYF,Q4,31648.58
32,2018-04-18T00:00:00Z,2018,12-3212,XYYF,Q1,3023.3
32,2018-04-18T00:00:00Z,2018,12-3212,XYYF,Q2,2542.79
32,2018-04-18T00:00:00Z,2018,12-3212,XYYF,Q3,2265.31
32,2018-04-18T00:00:00Z,2018,12-3212,XYYF,Q4,2502.44
4,2018-04-20T00:00:00Z,2018,29-429,XXRP,Q1,9588.59
4,2018-04-20T00:00:00Z,2018,29-429,XXRP,Q2,12901.02
4,2018-04-20T00:00:00Z,2018,29-429,XXRP,Q3,11587.59
4,2018-04-20T00:00:00Z,2018,29-429,XXRP,Q4,8187.41
6,2018-04-20T00:00:00Z,2018,35-635,XXRP,Q1,4091
6,2018-04-20T00:00:00Z,2018,35-635,XXRP,Q2,3670
6,2018-04-20T00:00:00Z,2018,35-635,XXRP,Q3,3558
6,2018-04-20T00:00:00Z,2018,35-635,XXRP,Q4,2397
17,2018-04-20T00:00:00Z,2018,17-1717,XYYF,Q1,10642.14
17,2018-04-20T00:00:00Z,2018,17-1717,XYYF,Q2,9641.04
17,2018-04-20T00:00:00Z,2018,17-1717,XYYF,Q3,9331.02
17,2018-04-20T00:00:00Z,2018,17-1717,XYYF,Q4,11042.96
19,2018-04-20T00:00:00Z,2018,3-193,XYYF,Q1,18215.03
19,2018-04-20T00:00:00Z,2018,3-193,XYYF,Q2,15667.26
19,2018-04-20T00:00:00Z,2018,3-193,XYYF,Q3,13327.22
19,2018-04-20T00:00:00Z,2018,3-193,XYYF,Q4,13448.24
38,2018-04-20T00:00:00Z,2018,24-3824,XYYF,Q1,0
38,2018-04-20T00:00:00Z,2018,24-3824,XYYF,Q2,0
38,2018-04-20T00:00:00Z,2018,24-3824,XYYF,Q3,0
38,2018-04-20T00:00:00Z,2018,24-3824,XYYF,Q4,0
3,2018-04-21T00:00:00Z,2018,17-317,XYYF,Q1,3163.43
3,2018-04-21T00:00:00Z,2018,17-317,XYYF,Q2,3916.9
3,2018-04-21T00:00:00Z,2018,17-317,XYYF,Q3,3237.2
3,2018-04-21T00:00:00Z,2018,17-317,XYYF,Q4,2917.09
12,2018-04-21T00:00:00Z,2018,32-1232,XXRP,Q1,14254.5
12,2018-04-21T00:00:00Z,2018,32-1232,XXRP,Q2,16334.75
12,2018-04-21T00:00:00Z,2018,32-1232,XXRP,Q3,25553.86
12,2018-04-21T00:00:00Z,2018,32-1232,XXRP,Q4,9855.12
14,2018-04-21T00:00:00Z,2018,1-141,XYYF,Q1,32842.31
14,2018-04-21T00:00:00Z,2018,1-141,XYYF,Q2,39972.64
14,2018-04-21T00:00:00Z,2018,1-141,XYYF,Q3,35163.18
14,2018-04-21T00:00:00Z,2018,1-141,XYYF,Q4,21433.52
27,2018-04-21T00:00:00Z,2018,46-2746,XXRP,Q1,33890.25
27,2018-04-21T00:00:00Z,2018,46-2746,XXRP,Q2,30978.04
27,2018-04-21T00:00:00Z,2018,46-2746,XXRP,Q3,36708.48
27,2018-04-21T00:00:00Z,2018,46-2746,XXRP,Q4,26072.44
30,2018-04-21T00:00:00Z,2018,40-3040,XXRP,Q1,24022.09
30,2018-04-21T00:00:00Z,2018,40-3040,XXRP,Q2,23522.49
30,2018-04-21T00:00:00Z,2018,40-3040,XXRP,Q3,24485.28
30,2018-04-21T00:00:00Z,2018,40-3040,XXRP,Q4,26309.91
4,2018-04-22T00:00:00Z,2018,32-432,XXRP,Q1,17841.91
4,2018-04-22T00:00:00Z,2018,32-432,XXRP,Q2,26507.93
4,2018-04-22T00:00:00Z,2018,32-432,XXRP,Q3,22677.73
4,2018-04-22T00:00:00Z,2018,32-432,XXRP,Q4,13671.99
21,2018-04-22T00:00:00Z,2018,50-2150,XXRP,Q1,0
21,2018-04-22T00:00:00Z,2018,50-2150,XXRP,Q2,0
21,2018-04-22T00:00:00Z,2018,50-2150,XXRP,Q3,0
21,2018-04-22T00:00:00Z,2018,50-2150,XXRP,Q4,0
24,2018-04-22T00:00:00Z,2018,22-2422,XYYF,Q1,14347.05
24,2018-04-22T00:00:00Z,2018,22-2422,XYYF,Q2,13386.52
24,2018-04-22T00:00:00Z,2018,22-2422,XYYF,Q3,17333.37
24,2018-04-22T00:00:00Z,2018,22-2422,XYYF,Q4,11264.1
40,2018-04-22T00:00:00Z,2018,37-4037,XXRP,Q1,1233.23
40,2018-04-22T00:00:00Z,2018,37-4037,XXRP,Q2,1223.91
40,2018-04-22T00:00:00Z,2018,37-4037,XXRP,Q3,1247.97
40,2018-04-22T00:00:00Z,2018,37-4037,XXRP,Q4,1255.86
17,2018-04-23T00:00:00Z,2018,22-1722,XYYF,Q1,5326.23
17,2018-04-23T00:00:00Z,2018,22-1722,XYYF,Q2,7259.16
17,2018-04-23T00:00:00Z,2018,22-1722,XYYF,Q3,7567.62
17,2018-04-23T00:00:00Z,2018,22-1722,XYYF,Q4,7359.92
22,2018-04-23T00:00:00Z,2018,30-2230,XXRP,Q1,4527.5
22,2018-04-23T00:00:00Z,2018,30-2230,XXRP,Q2,4598.99
22,2018-04-23T00:00:00Z,2018,30-2230,XXRP,Q3,4201.01
22,2018-04-23T00:00:00Z,2018,30-2230,XXRP,Q4,4310
1,2018-04-24T00:00:00Z,2018,1-11,XYYF,Q1,24924.5
1,2018-04-24T00:00:00Z,2018,1-11,XYYF,Q2,46039.49
1,2018-04-24T00:00:00Z,2018,1-11,XYYF,Q3,41595.55
1,2018-04-24T00:00:00Z,2018,1-11,XYYF,Q4,19403.54
3,2018-04-24T00:00:00Z,2018,8-38,XYYF,Q1,9556.23
3,2018-04-24T00:00:00Z,2018,8-38,XYYF,Q2,8134.91
3,2018-04-24T00:00:00Z,2018,8-38,XYYF,Q3,9049.87
3,2018-04-24T00:00:00Z,2018,8-38,XYYF,Q4,8971.63
10,2018-04-24T00:00:00Z,2018,9-109,XYYF,Q1,58124.72
10,2018-04-24T00:00:00Z,2018,9-109,XYYF,Q2,61156.92
10,2018-04-24T00:00:00Z,2018,9-109,XYYF,Q3,55930.64
10,2018-04-24T00:00:00Z,2018,9-109,XYYF,Q4,53330.55
23,2018-04-24T00:00:00Z,2018,25-2325,XYYF,Q1,14571.5
23,2018-04-24T00:00:00Z,2018,25-2325,XYYF,Q2,14865.47
23,2018-04-24T00:00:00Z,2018,25-2325,XYYF,Q3,15065.75
23,2018-04-24T00:00:00Z,2018,25-2325,XYYF,Q4,15338.75
6,2018-04-25T00:00:00Z,2018,44-644,XXRP,Q1,8361.32
6,2018-04-25T00:00:00Z,2018,44-644,XXRP,Q2,7161.91
6,2018-04-25T00:00:00Z,2018,44-644,XXRP,Q3,7407.12
6,2018-04-25T00:00:00Z,2018,44-644,XXRP,Q4,6224.29
14,2018-04-25T00:00:00Z,2018,48-1498,XXRP,Q1,24273.74
14,2018-04-25T00:00:00Z,2018,48-1498,XXRP,Q2,18099.1
14,2018-04-25T00:00:00Z,2018,48-1498,XXRP,Q3,20631.05
14,2018-04-25T00:00:00Z,2018,48-1498,XXRP,Q4,18615.95
13,2018-04-29T00:00:00Z,2018,49-1349,XXRP,Q1,9688.61
13,2018-04-29T00:00:00Z,2018,49-1349,XXRP,Q2,13873.1
13,2018-04-29T00:00:00Z,2018,49-1349,XXRP,Q3,15115.04
13,2018-04-29T00:00:00Z,2018,49-1349,XXRP,Q4,12613.29
34,2018-04-30T00:00:00Z,2018,4-344,XYYF,Q1,20259.72
34,2018-04-30T00:00:00Z,2018,4-344,XYYF,Q2,19597.05
34,2018-04-30T00:00:00Z,2018,4-344,XYYF,Q3,19180.13
34,2018-04-30T00:00:00Z,2018,4-344,XYYF,Q4,19059.36
38,2018-05-01T00:00:00Z,2018,3-383,XYYF,Q1,701.23
38,2018-05-01T00:00:00Z,2018,3-383,XYYF,Q2,507.38
38,2018-05-01T00:00:00Z,2018,3-383,XYYF,Q3,347.58
38,2018-05-01T00:00:00Z,2018,3-383,XYYF,Q4,388.04
21,2018-05-02T00:00:00Z,2018,2-212,XYYF,Q1,46257.97
21,2018-05-02T00:00:00Z,2018,2-212,XYYF,Q2,45354.15
21,2018-05-02T00:00:00Z,2018,2-212,XYYF,Q3,48838.03
21,2018-05-02T00:00:00Z,2018,2-212,XYYF,Q4,45516.68
31,2018-05-03T00:00:00Z,2018,27-3127,XXRP,Q1,1960
31,2018-05-03T00:00:00Z,2018,27-3127,XXRP,Q2,1900
31,2018-05-03T00:00:00Z,2018,27-3127,XXRP,Q3,1660.5
31,2018-05-03T00:00:00Z,2018,27-3127,XXRP,Q4,1448.5
7,2018-05-04T00:00:00Z,2018,23-723,XYYF,Q1,13288.19
7,2018-05-04T00:00:00Z,2018,23-723,XYYF,Q2,16660.66
7,2018-05-04T00:00:00Z,2018,23-723,XYYF,Q3,16002.26
7,2018-05-04T00:00:00Z,2018,23-723,XYYF,Q4,14504.03
3,2018-05-05T00:00:00Z,2018,38-338,XXRP,Q1,155897.94
3,2018-05-05T00:00:00Z,2018,38-338,XXRP,Q2,112533.94
3,2018-05-05T00:00:00Z,2018,38-338,XXRP,Q3,119958.78
3,2018-05-05T00:00:00Z,2018,38-338,XXRP,Q4,144088.08
18,2018-05-06T00:00:00Z,2018,44-1844,XXRP,Q1,5693.72
18,2018-05-06T00:00:00Z,2018,44-1844,XXRP,Q2,6050.89
18,2018-05-06T00:00:00Z,2018,44-1844,XXRP,Q3,5669.01
18,2018-05-06T00:00:00Z,2018,44-1844,XXRP,Q4,5917.09
18,2018-05-07T00:00:00Z,2018,31-1831,XXRP,Q1,3575.98
18,2018-05-07T00:00:00Z,2018,31-1831,XXRP,Q2,3459.42
18,2018-05-07T00:00:00Z,2018,31-1831,XXRP,Q3,3140.08
18,2018-05-07T00:00:00Z,2018,31-1831,XXRP,Q4,3361.34
30,2018-05-07T00:00:00Z,2018,8-308,XYYF,Q1,13333.96
30,2018-05-07T00:00:00Z,2018,8-308,XYYF,Q2,13331.79
30,2018-05-07T00:00:00Z,2018,8-308,XYYF,Q3,12495.44
30,2018-05-07T00:00:00Z,2018,8-308,XYYF,Q4,13877.51
36,2018-05-08T00:00:00Z,2018,4-364,XYYF,Q1,13071.49
36,2018-05-08T00:00:00Z,2018,4-364,XYYF,Q2,12291.06
36,2018-05-08T00:00:00Z,2018,4-364,XYYF,Q3,12410.71
36,2018-05-08T00:00:00Z,2018,4-364,XYYF,Q4,11940.58
18,2018-05-09T00:00:00Z,2018,46-1846,XXRP,Q1,26295.76
18,2018-05-09T00:00:00Z,2018,46-1846,XXRP,Q2,25347.51
18,2018-05-09T00:00:00Z,2018,46-1846,XXRP,Q3,25336.88
18,2018-05-09T00:00:00Z,2018,46-1846,XXRP,Q4,24386.78
36,2018-05-11T00:00:00Z,2018,5-365,XYYF,Q1,7
36,2018-05-11T00:00:00Z,2018,5-365,XYYF,Q2,0
36,2018-05-11T00:00:00Z,2018,5-365,XYYF,Q3,0
36,2018-05-11T00:00:00Z,2018,5-365,XYYF,Q4,0
40,2018-05-12T00:00:00Z,2018,34-4034,XXRP,Q1,6589
40,2018-05-12T00:00:00Z,2018,34-4034,XXRP,Q2,6382
40,2018-05-12T00:00:00Z,2018,34-4034,XXRP,Q3,8114.43
40,2018-05-12T00:00:00Z,2018,34-4034,XXRP,Q4,7940.5
30,2018-05-13T00:00:00Z,2018,6-306,XYYF,Q1,4.64
30,2018-05-13T00:00:00Z,2018,6-306,XYYF,Q2,26.16
30,2018-05-13T00:00:00Z,2018,6-306,XYYF,Q3,96.53
30,2018-05-13T00:00:00Z,2018,6-306,XYYF,Q4,9.88
33,2018-05-13T00:00:00Z,2018,40-3340,XXRP,Q1,6280.83
33,2018-05-13T00:00:00Z,2018,40-3340,XXRP,Q2,6174.68
33,2018-05-13T00:00:00Z,2018,40-3340,XXRP,Q3,6068.64
33,2018-05-13T00:00:00Z,2018,40-3340,XXRP,Q4,6791.68
25,2018-05-14T00:00:00Z,2018,25-2525,XYYF,Q1,4825.45
25,2018-05-14T00:00:00Z,2018,25-2525,XYYF,Q2,7181.97
25,2018-05-14T00:00:00Z,2018,25-2525,XYYF,Q3,6377.72
